id_ordem;id_unico_peca;codigo_layout;qtd_cortada_no_layout;tempo_corte_segundos
ORD9020089;146254140;RETRI193L16-;1;10.054006985
ORD9020232;146254477;RETRI193L16-;1;10.054006985
ORD9020232;146254478;RETRI193L16-;1;10.054006985
ORD9020231;146254473;RETRI193L16-;1;10.054006985
ORD9020231;146254474;RETRI193L16-;1;10.054006985
ORD9020231;146254475;RETRI193L16-;1;10.054006985
ORD9020231;146254476;RETRI193L16-;1;10.054006985
ORD9020230;146254471;RETRI193L16-;1;10.054006985
ORD9020230;146254472;RETRI193L16-;1;10.054006985
ORD9020229;146254469;RETRI193L16-;1;10.054006985
ORD9020229;146254470;RETRI193L16-;1;10.054006985
ORD9020228;146254467;RETRI193L16-;1;10.054006985
ORD9020228;146254468;RETRI193L16-;1;10.054006985
ORD9020227;146254465;RETRI193L16-;1;10.054006985
ORD9020227;146254466;RETRI193L16-;1;10.054006985
ORD9020226;146254462;RETRI193L16-;1;10.054006985
ORD9020226;146254463;RETRI193L16-;1;10.054006985
ORD9020226;146254464;RETRI193L16-;1;10.054006985
ORD9020225;146254456;RETRI193L16-;1;10.054006985
ORD9020225;146254457;RETRI193L16-;1;10.054006985
ORD9020225;146254458;RETRI193L16-;1;10.054006985
ORD9020225;146254459;RETRI193L16-;1;10.054006985
ORD9020225;146254460;RETRI193L16-;1;10.054006985
ORD9020119;146254217;RETRI193L16-;1;7.978876544
ORD9020119;146254218;RETRI193L16-;1;7.978876544
ORD9020118;146254215;RETRI193L16-;1;7.978876544
ORD9020118;146254216;RETRI193L16-;1;7.978876544
ORD9020117;146254211;RETRI193L16-;1;7.978876544
ORD9020117;146254212;RETRI193L16-;1;7.978876544
ORD9020117;146254213;RETRI193L16-;1;7.978876544
ORD9020117;146254214;RETRI193L16-;1;7.978876544
ORD9020436;146255014;RETRI193L16-;1;7.978876544
ORD9020436;146255015;RETRI193L16-;1;7.978876544
ORD9020436;146255016;RETRI193L16-;1;7.978876544
ORD9020436;146255017;RETRI193L16-;1;7.978876544
ORD9020090;146254141;RETRI193L16-;1;10.054006985
ORD9020090;146254142;RETRI193L16-;1;10.054006985
ORD9020089;146254137;RETRI193L16-;1;10.054006985
ORD9020089;146254138;RETRI193L16-;1;10.054006985
ORD9020321;146254682;RETRI193L16-;1;8.124135675
ORD9020321;146254683;RETRI193L16-;1;8.124135675
ORD9020073;146254088;RETRI193L16-;1;9.535224375
ORD9020073;146254089;RETRI193L16-;1;9.535224375
ORD9020010;146253956;RETRI193L16-;1;9.120198287
ORD9019975;146253876;RETRI193L16-;1;9.638980897
ORD9019975;146253877;RETRI193L16-;1;9.638980897
ORD9020333;146254707;RETRI193L16-;1;8.954187852
ORD9020316;146254674;RETRI193L16-;1;9.721986115
ORD9020316;146254675;RETRI193L16-;1;9.721986115
ORD9020195;146254379;RETRI193L16-;1;8.808928721
ORD9020087;146254133;RETRI193L16-;1;9.79461568
ORD9020087;146254134;RETRI193L16-;1;9.79461568
ORD9020337;146254713;RETRI193L16-;1;8.653293938
ORD9020131;146254247;RETRI193L16-;1;9.939874811
ORD9020131;146254248;RETRI193L16-;1;9.939874811
ORD9020326;146254691;RETRI193L16-;1;8.373151328
ORD9019785;146253525;RETRI193L16-;1;10.022880029
ORD9020131;146254246;RETRI193L16-;1;9.939874811
ORD9020203;146254399;RETRI193L16-;1;8.290146111
ORD9020225;146254461;RETRI193L16-;1;10.054006985
ORD9019785;146253524;RETRI193L16-;1;10.022880029
ORD9020435;146255012;RETRI193L16-;1;7.978876544
ORD9019988;146253904;RETRI193L16-;1;10.157763507
ORD9019988;146253905;RETRI193L16-;1;10.157763507
ORD9020328;146254694;RETRI193L16-;1;7.937373936
ORD9019990;146253908;RETRI193L16-;1;10.209641768
ORD9019990;146253909;RETRI193L16-;1;10.209641768
ORD9020006;146253948;RETRI193L16-;1;7.7713635
ORD9020306;146254657;RETRI193L16-;1;10.354900899
ORD9020306;146254658;RETRI193L16-;1;10.354900899
ORD9020096;146254157;RETRI193L16-;1;7.460093934
ORD9020100;146254167;RETRI193L17-;1;13.355269044
ORD9020100;146254168;RETRI193L17-;1;13.355269044
ORD9020099;146254163;RETRI193L17-;1;13.355269044
ORD9020099;146254164;RETRI193L17-;1;13.355269044
ORD9020098;146254161;RETRI193L17-;1;13.355269044
ORD9020098;146254162;RETRI193L17-;1;13.355269044
ORD9020097;146254159;RETRI193L17-;1;13.355269044
ORD9020097;146254160;RETRI193L17-;1;13.355269044
ORD9020202;146254397;RETRI193L17-;1;13.355269044
ORD9020202;146254398;RETRI193L17-;1;13.355269044
ORD9020201;146254393;RETRI193L17-;1;13.355269044
ORD9020201;146254394;RETRI193L17-;1;13.355269044
ORD9020201;146254395;RETRI193L17-;1;13.355269044
ORD9020201;146254396;RETRI193L17-;1;13.355269044
ORD9020200;146254389;RETRI193L17-;1;13.355269044
ORD9020200;146254390;RETRI193L17-;1;13.355269044
ORD9020200;146254391;RETRI193L17-;1;13.355269044
ORD9020200;146254392;RETRI193L17-;1;13.355269044
ORD9020440;146255024;RETRI193L17-;1;12.586841596
ORD9020440;146255025;RETRI193L17-;1;12.586841596
ORD9020439;146255022;RETRI193L17-;1;12.586841596
ORD9020439;146255023;RETRI193L17-;1;12.586841596
ORD9020438;146255020;RETRI193L17-;1;12.586841596
ORD9020438;146255021;RETRI193L17-;1;12.586841596
ORD9020013;146253962;RETRI193L17-;1;3.98045418
ORD9020013;146253963;RETRI193L17-;1;3.98045418
ORD9020224;146254451;RETRI193L17-;1;12.356313361
ORD9020224;146254452;RETRI193L17-;1;12.356313361
ORD9020224;146254453;RETRI193L17-;1;12.356313361
ORD9019995;146253919;RETRI193L17-;1;4.595196138
ORD9020077;146254107;RETRI193L17-;1;12.433156106
ORD9020326;146254692;RETRI193L17-;1;12.402419008
ORD9020224;146254450;RETRI193L17-;1;12.356313361
ORD9019995;146253918;RETRI193L17-;1;4.595196138
ORD9019888;146253706;RETRI193L17-;1;12.509998851
ORD9020077;146254105;RETRI193L17-;1;12.433156106
ORD9020077;146254106;RETRI193L17-;1;12.433156106
ORD9020107;146254188;RETRI193L17-;1;4.134139669
ORD9020437;146255018;RETRI193L17-;1;12.586841596
ORD9020437;146255019;RETRI193L17-;1;12.586841596
ORD9019888;146253705;RETRI193L17-;1;12.509998851
ORD9020103;146254174;RETRI193L17-;1;3.82676869
ORD9020080;146254115;RETRI193L17-;1;12.740527085
ORD9020078;146254108;RETRI193L17-;1;12.586841596
ORD9020078;146254109;RETRI193L17-;1;12.586841596
ORD9020103;146254173;RETRI193L17-;1;3.82676869
ORD9020082;146254124;RETRI193L17-;1;12.740527085
ORD9020082;146254125;RETRI193L17-;1;12.740527085
ORD9020080;146254114;RETRI193L17-;1;12.740527085
ORD9020133;146254251;RETRI193L17-;1;3.504029162
ORD9020337;146254714;RETRI193L17-;1;12.81736983
ORD9020083;146254126;RETRI193L17-;1;12.740527085
ORD9020083;146254127;RETRI193L17-;1;12.740527085
ORD9020130;146254244;RETRI193L17-;1;3.365712222
ORD9019786;146253527;RETRI193L17-;1;12.924949673
ORD9019997;146253924;RETRI193L17-;1;12.894212575
ORD9019997;146253925;RETRI193L17-;1;12.894212575
ORD9020428;146254990;RETRI193L17-;1;2.597284774
ORD9019762;146253465;RETRI193L17-;1;13.094003711
ORD9020195;146254380;RETRI193L17-;1;13.047898064
ORD9019786;146253526;RETRI193L17-;1;12.924949673
ORD9020428;146254989;RETRI193L17-;1;2.597284774
ORD9020190;146254359;RETRI193L17-;1;13.124740809
ORD9020190;146254360;RETRI193L17-;1;13.124740809
ORD9019762;146253464;RETRI193L17-;1;13.094003711
ORD9020332;146254704;RETRI193L17-;1;13.26305775
ORD9020332;146254705;RETRI193L17-;1;13.26305775
ORD9020332;146254706;RETRI193L17-;1;13.26305775
ORD9020104;146254180;RETRI193L17-;1;13.662640023
ORD9020100;146254165;RETRI193L17-;1;13.355269044
ORD9020100;146254166;RETRI193L17-;1;13.355269044
ORD9020104;146254177;RETRI193L17-;1;13.662640023
ORD9020104;146254178;RETRI193L17-;1;13.662640023
ORD9020104;146254179;RETRI193L17-;1;13.662640023
ORD9020331;146254703;RETRI193L17-;1;13.739482768
ORD9020105;146254181;RETRI193L17-;1;13.662640023
ORD9020105;146254182;RETRI193L17-;1;13.662640023
ORD9019879;146253681;RETRI193L17-;1;13.816325512
ORD9019879;146253682;RETRI193L17-;1;13.816325512
ORD9020331;146254702;RETRI193L17-;1;13.739482768
ORD9020241;146254498;RETRI193L17-;1;14.123696491
ORD9020241;146254499;RETRI193L17-;1;14.123696491
ORD9020010;146253957;RETRI193L17-;1;13.508954533
ORD9020433;146255005;RETRI193L18-;1;10.549197895
ORD9020433;146255006;RETRI193L18-;1;10.549197895
ORD9020433;146255007;RETRI193L18-;1;10.549197895
ORD9020432;146255002;RETRI193L18-;1;10.549197895
ORD9020432;146255003;RETRI193L18-;1;10.549197895
ORD9020431;146254998;RETRI193L18-;1;10.549197895
ORD9020431;146254999;RETRI193L18-;1;10.549197895
ORD9020431;146255000;RETRI193L18-;1;10.549197895
ORD9020431;146255001;RETRI193L18-;1;10.549197895
ORD9020430;146254994;RETRI193L18-;1;10.549197895
ORD9020430;146254995;RETRI193L18-;1;10.549197895
ORD9020430;146254996;RETRI193L18-;1;10.549197895
ORD9020430;146254997;RETRI193L18-;1;10.549197895
ORD9020429;146254991;RETRI193L18-;1;10.549197895
ORD9020429;146254992;RETRI193L18-;1;10.549197895
ORD9020076;146254102;RETRI193L18-;1;5.336330275
ORD9020076;146254103;RETRI193L18-;1;5.336330275
ORD9020076;146254104;RETRI193L18-;1;5.336330275
ORD9019884;146253695;RETRI193L18-;1;5.336330275
ORD9019884;146253696;RETRI193L18-;1;5.336330275
ORD9019893;146253721;RETRI193L18-;1;10.000474988
ORD9019893;146253722;RETRI193L18-;1;10.000474988
ORD9019892;146253713;RETRI193L18-;1;10.000474988
ORD9019892;146253714;RETRI193L18-;1;10.000474988
ORD9019891;146253711;RETRI193L18-;1;10.000474988
ORD9019891;146253712;RETRI193L18-;1;10.000474988
ORD9019757;146253454;RETRI193L18-;1;7.160833942
ORD9019757;146253455;RETRI193L18-;1;7.160833942
ORD9019893;146253715;RETRI193L18-;1;10.000474988
ORD9019893;146253716;RETRI193L18-;1;10.000474988
ORD9019893;146253717;RETRI193L18-;1;10.000474988
ORD9019893;146253718;RETRI193L18-;1;10.000474988
ORD9019893;146253719;RETRI193L18-;1;10.000474988
ORD9019893;146253720;RETRI193L18-;1;10.000474988
ORD9020214;146254422;RETRI193L18-;1;7.256860451
ORD9020214;146254423;RETRI193L18-;1;7.256860451
ORD9019880;146253685;RETRI193L18-;1;10.069065351
ORD9019880;146253686;RETRI193L18-;1;10.069065351
ORD9019999;146253928;RETRI193L18-;1;10.069065351
ORD9019999;146253929;RETRI193L18-;1;10.069065351
ORD9019998;146253926;RETRI193L18-;1;10.069065351
ORD9019998;146253927;RETRI193L18-;1;10.069065351
ORD9020081;146254119;RETRI193L18-;1;6.84531827
ORD9020081;146254120;RETRI193L18-;1;6.84531827
ORD9020421;146254975;RETRI193L18-;1;10.137655715
ORD9020421;146254976;RETRI193L18-;1;10.137655715
ORD9020420;146254973;RETRI193L18-;1;10.137655715
ORD9020420;146254974;RETRI193L18-;1;10.137655715
ORD9020247;146254512;RETRI193L18-;1;10.137655715
ORD9020247;146254513;RETRI193L18-;1;10.137655715
ORD9020081;146254116;RETRI193L18-;1;6.84531827
ORD9020081;146254117;RETRI193L18-;1;6.84531827
ORD9020435;146255013;RETRI193L18-;1;10.549197895
ORD9020434;146255008;RETRI193L18-;1;10.549197895
ORD9020434;146255009;RETRI193L18-;1;10.549197895
ORD9020434;146255010;RETRI193L18-;1;10.549197895
ORD9020434;146255011;RETRI193L18-;1;10.549197895
ORD9020433;146255004;RETRI193L18-;1;10.549197895
ORD9020330;146254700;RETRI193L18-;1;5.500947147
ORD9020330;146254701;RETRI193L18-;1;5.500947147
ORD9020192;146254364;RETRI193L18-;1;10.000474988
ORD9020096;146254158;RETRI193L18-;1;9.863294261
ORD9020095;146254153;RETRI193L18-;1;9.863294261
ORD9019900;146253735;RETRI193L18-;1;7.394041178
ORD9020193;146254365;RETRI193L18-;1;10.000474988
ORD9020193;146254366;RETRI193L18-;1;10.000474988
ORD9020192;146254363;RETRI193L18-;1;10.000474988
ORD9020235;146254484;RETRI193L18-;1;7.119679724
ORD9020317;146254676;RETRI193L18-;1;10.082783424
ORD9019880;146253683;RETRI193L18-;1;10.069065351
ORD9019880;146253684;RETRI193L18-;1;10.069065351
ORD9020081;146254118;RETRI193L18-;1;6.84531827
ORD9019972;146253869;RETRI193L18-;1;10.110219569
ORD9019788;146253530;RETRI193L18-;1;10.096501497
ORD9019788;146253531;RETRI193L18-;1;10.096501497
ORD9019985;146253899;RETRI193L18-;1;6.913908634
ORD9020246;146254510;RETRI193L18-;1;10.137655715
ORD9020246;146254511;RETRI193L18-;1;10.137655715
ORD9019972;146253868;RETRI193L18-;1;10.110219569
ORD9019985;146253898;RETRI193L18-;1;6.913908634
ORD9020006;146253949;RETRI193L18-;1;10.274836442
ORD9019894;146253723;RETRI193L18-;1;10.137655715
ORD9019894;146253724;RETRI193L18-;1;10.137655715
ORD9019897;146253729;RETRI193L18-;1;6.63954718
ORD9019994;146253917;RETRI193L18-;1;10.412017168
ORD9019976;146253878;RETRI193L18-;1;10.384581023
ORD9019976;146253879;RETRI193L18-;1;10.384581023
ORD9019776;146253500;RETRI193L18-;1;6.0771062
ORD9020429;146254993;RETRI193L18-;1;10.549197895
ORD9020328;146254695;RETRI193L18-;1;10.494325605
ORD9019994;146253916;RETRI193L18-;1;10.412017168
ORD9020102;146254171;RETRI193L18-;1;5.747872455
ORD9020224;146254454;RETRI193L18-;1;11.029330439
ORD9020224;146254455;RETRI193L18-;1;11.029330439
ORD9020203;146254400;RETRI193L18-;1;10.960740076
ORD9019995;146253920;RETRI193L18-;1;4.101703733
ORD9020584;146255532;RETRI193L19-;1;11.082155728
ORD9020584;146255533;RETRI193L19-;1;11.082155728
ORD9020584;146255534;RETRI193L19-;1;11.082155728
ORD9020584;146255535;RETRI193L19-;1;11.082155728
ORD9020584;146255536;RETRI193L19-;1;11.082155728
ORD9020584;146255537;RETRI193L19-;1;11.082155728
ORD9020584;146255538;RETRI193L19-;1;11.082155728
ORD9020584;146255539;RETRI193L19-;1;11.082155728
ORD9020584;146255540;RETRI193L19-;1;11.082155728
ORD9020584;146255541;RETRI193L19-;1;11.082155728
ORD9020584;146255542;RETRI193L19-;1;11.082155728
ORD9020584;146255543;RETRI193L19-;1;11.082155728
ORD9020584;146255544;RETRI193L19-;1;11.082155728
ORD9020584;146255545;RETRI193L19-;1;11.082155728
ORD9020584;146255546;RETRI193L19-;1;11.082155728
ORD9020584;146255547;RETRI193L19-;1;11.082155728
ORD9020584;146255548;RETRI193L19-;1;11.082155728
ORD9020584;146255549;RETRI193L19-;1;11.082155728
ORD9020584;146255550;RETRI193L19-;1;11.082155728
ORD9020584;146255551;RETRI193L19-;1;11.082155728
ORD9020584;146255552;RETRI193L19-;1;11.082155728
ORD9020584;146255553;RETRI193L19-;1;11.082155728
ORD9020584;146255554;RETRI193L19-;1;11.082155728
ORD9020584;146255555;RETRI193L19-;1;11.082155728
ORD9020584;146255556;RETRI193L19-;1;11.082155728
ORD9020584;146255557;RETRI193L19-;1;11.082155728
ORD9020584;146255558;RETRI193L19-;1;11.082155728
ORD9020584;146255559;RETRI193L19-;1;11.082155728
ORD9020095;146254154;RETRI193L19-;1;8.942839471
ORD9020239;146254494;RETRI193L19-;1;8.942839471
ORD9020239;146254495;RETRI193L19-;1;8.942839471
ORD9020238;146254490;RETRI193L19-;1;8.942839471
ORD9020238;146254491;RETRI193L19-;1;8.942839471
ORD9020238;146254492;RETRI193L19-;1;8.942839471
ORD9020238;146254493;RETRI193L19-;1;8.942839471
ORD9020237;146254488;RETRI193L19-;1;8.942839471
ORD9020237;146254489;RETRI193L19-;1;8.942839471
ORD9020425;146254983;RETRI193L19-;1;6.89058841
ORD9020425;146254984;RETRI193L19-;1;6.89058841
ORD9020424;146254981;RETRI193L19-;1;6.89058841
ORD9020584;146255560;RETRI193L19-;1;11.082155728
ORD9020584;146255561;RETRI193L19-;1;11.082155728
ORD9020584;146255562;RETRI193L19-;1;11.082155728
ORD9020584;146255563;RETRI193L19-;1;11.082155728
ORD9020584;146255564;RETRI193L19-;1;11.082155728
ORD9020584;146255565;RETRI193L19-;1;11.082155728
ORD9020342;146254727;RETRI193L19-;1;6.716458017
ORD9020342;146254728;RETRI193L19-;1;6.716458017
ORD9020111;146254197;RETRI193L19-;1;8.32094521
ORD9020111;146254198;RETRI193L19-;1;8.32094521
ORD9020110;146254195;RETRI193L19-;1;8.32094521
ORD9020110;146254196;RETRI193L19-;1;8.32094521
ORD9020109;146254193;RETRI193L19-;1;8.32094521
ORD9020109;146254194;RETRI193L19-;1;8.32094521
ORD9020108;146254189;RETRI193L19-;1;8.32094521
ORD9020108;146254190;RETRI193L19-;1;8.32094521
ORD9020091;146254143;RETRI193L19-;1;8.818460619
ORD9020091;146254144;RETRI193L19-;1;8.818460619
ORD9020091;146254145;RETRI193L19-;1;8.818460619
ORD9020091;146254146;RETRI193L19-;1;8.818460619
ORD9020011;146253958;RETRI193L19-;1;8.818460619
ORD9020011;146253959;RETRI193L19-;1;8.818460619
ORD9019991;146253910;RETRI193L19-;1;7.114470344
ORD9019991;146253911;RETRI193L19-;1;7.114470344
ORD9020584;146255566;RETRI193L19-;1;11.082155728
ORD9020584;146255567;RETRI193L19-;1;11.082155728
ORD9020342;146254729;RETRI193L19-;1;6.716458017
ORD9020342;146254730;RETRI193L19-;1;6.716458017
ORD9020342;146254731;RETRI193L19-;1;6.716458017
ORD9019774;146253494;RETRI193L19-;1;8.370696751
ORD9019774;146253495;RETRI193L19-;1;8.370696751
ORD9020112;146254199;RETRI193L19-;1;8.32094521
ORD9020112;146254200;RETRI193L19-;1;8.32094521
ORD9020312;146254667;RETRI193L19-;1;8.432886177
ORD9020312;146254668;RETRI193L19-;1;8.432886177
ORD9019878;146253679;RETRI193L19-;1;8.383134636
ORD9019878;146253680;RETRI193L19-;1;8.383134636
ORD9020323;146254687;RETRI193L19-;1;8.743833307
ORD9020002;146253938;RETRI193L19-;1;8.507513488
ORD9020002;146253939;RETRI193L19-;1;8.507513488
ORD9019778;146253504;RETRI193L19-;1;8.047311735
ORD9020236;146254486;RETRI193L19-;1;8.942839471
ORD9020236;146254487;RETRI193L19-;1;8.942839471
ORD9019970;146253865;RETRI193L19-;1;8.930401585
ORD9020424;146254982;RETRI193L19-;1;6.89058841
ORD9020108;146254191;RETRI193L20-;1;10.237058315
ORD9020108;146254192;RETRI193L20-;1;10.237058315
ORD9020450;146255057;RETRI193L20-;1;10.237058315
ORD9020450;146255058;RETRI193L20-;1;10.237058315
ORD9020449;146255049;RETRI193L20-;1;10.237058315
ORD9020449;146255050;RETRI193L20-;1;10.237058315
ORD9020449;146255051;RETRI193L20-;1;10.237058315
ORD9020449;146255052;RETRI193L20-;1;10.237058315
ORD9020449;146255053;RETRI193L20-;1;10.237058315
ORD9020449;146255054;RETRI193L20-;1;10.237058315
ORD9020449;146255055;RETRI193L20-;1;10.237058315
ORD9020449;146255056;RETRI193L20-;1;10.237058315
ORD9020448;146255047;RETRI193L20-;1;10.237058315
ORD9020448;146255048;RETRI193L20-;1;10.237058315
ORD9020447;146255045;RETRI193L20-;1;10.237058315
ORD9020447;146255046;RETRI193L20-;1;10.237058315
ORD9020446;146255039;RETRI193L20-;1;10.237058315
ORD9020446;146255040;RETRI193L20-;1;10.237058315
ORD9020446;146255041;RETRI193L20-;1;10.237058315
ORD9020446;146255042;RETRI193L20-;1;10.237058315
ORD9020446;146255043;RETRI193L20-;1;10.237058315
ORD9020446;146255044;RETRI193L20-;1;10.237058315
ORD9020445;146255035;RETRI193L20-;1;10.237058315
ORD9020445;146255036;RETRI193L20-;1;10.237058315
ORD9020445;146255037;RETRI193L20-;1;10.237058315
ORD9020445;146255038;RETRI193L20-;1;10.237058315
ORD9020444;146255033;RETRI193L20-;1;10.237058315
ORD9020444;146255034;RETRI193L20-;1;10.237058315
ORD9020443;146255031;RETRI193L20-;1;10.237058315
ORD9020443;146255032;RETRI193L20-;1;10.237058315
ORD9020442;146255028;RETRI193L20-;1;10.237058315
ORD9020442;146255029;RETRI193L20-;1;10.237058315
ORD9020245;146254509;RETRI193L20-;1;9.471956796
ORD9020244;146254506;RETRI193L20-;1;9.471956796
ORD9020244;146254507;RETRI193L20-;1;9.471956796
ORD9020243;146254504;RETRI193L20-;1;9.471956796
ORD9020243;146254505;RETRI193L20-;1;9.471956796
ORD9020242;146254500;RETRI193L20-;1;9.471956796
ORD9020242;146254501;RETRI193L20-;1;9.471956796
ORD9020242;146254502;RETRI193L20-;1;9.471956796
ORD9020130;146254245;RETRI193L20-;1;3.35114465
ORD9020129;146254242;RETRI193L20-;1;3.35114465
ORD9019876;146253674;RETRI193L20-;1;9.242426341
ORD9019876;146253675;RETRI193L20-;1;9.242426341
ORD9019876;146253676;RETRI193L20-;1;9.242426341
ORD9019984;146253894;RETRI193L20-;1;9.19652025
ORD9019995;146253921;RETRI193L20-;1;4.575307079
ORD9019877;146253678;RETRI193L20-;1;9.242426341
ORD9019876;146253671;RETRI193L20-;1;9.242426341
ORD9019876;146253672;RETRI193L20-;1;9.242426341
ORD9019876;146253673;RETRI193L20-;1;9.242426341
ORD9019890;146253709;RETRI193L20-;1;4.498796927
ORD9020242;146254503;RETRI193L20-;1;9.471956796
ORD9019886;146253700;RETRI193L20-;1;9.288332432
ORD9019886;146253701;RETRI193L20-;1;9.288332432
ORD9019877;146253677;RETRI193L20-;1;9.242426341
ORD9020106;146254183;RETRI193L20-;1;4.116246168
ORD9020094;146254152;RETRI193L20-;1;9.471956796
ORD9020093;146254149;RETRI193L20-;1;9.471956796
ORD9020093;146254150;RETRI193L20-;1;9.471956796
ORD9020245;146254508;RETRI193L20-;1;9.471956796
ORD9020133;146254252;RETRI193L20-;1;3.488862923
ORD9020240;146254497;RETRI193L20-;1;9.777997404
ORD9020334;146254708;RETRI193L20-;1;9.686185221
ORD9020334;146254709;RETRI193L20-;1;9.686185221
ORD9020094;146254151;RETRI193L20-;1;9.471956796
ORD9020427;146254987;RETRI193L20-;1;2.586043132
ORD9020079;146254111;RETRI193L20-;1;9.777997404
ORD9020079;146254112;RETRI193L20-;1;9.777997404
ORD9020079;146254113;RETRI193L20-;1;9.777997404
ORD9020240;146254496;RETRI193L20-;1;9.777997404
ORD9019974;146253873;RETRI193L20-;1;9.839205525
ORD9019974;146253874;RETRI193L20-;1;9.839205525
ORD9019974;146253875;RETRI193L20-;1;9.839205525
ORD9020079;146254110;RETRI193L20-;1;9.777997404
ORD9019783;146253521;RETRI193L20-;1;9.885111616
ORD9019782;146253518;RETRI193L20-;1;9.885111616
ORD9019782;146253519;RETRI193L20-;1;9.885111616
ORD9019974;146253872;RETRI193L20-;1;9.839205525
ORD9019778;146253509;RETRI193L20-;1;9.900413646
ORD9019778;146253510;RETRI193L20-;1;9.900413646
ORD9019778;146253511;RETRI193L20-;1;9.900413646
ORD9019783;146253520;RETRI193L20-;1;9.885111616
ORD9019778;146253505;RETRI193L20-;1;9.900413646
ORD9019778;146253506;RETRI193L20-;1;9.900413646
ORD9019778;146253507;RETRI193L20-;1;9.900413646
ORD9019778;146253508;RETRI193L20-;1;9.900413646
ORD9020329;146254698;RETRI193L20-;1;10.022829889
ORD9020329;146254699;RETRI193L20-;1;10.022829889
ORD9020088;146254135;RETRI193L20-;1;10.007527859
ORD9020088;146254136;RETRI193L20-;1;10.007527859
ORD9019966;146253854;RETRI193L20-;1;10.03813192
ORD9019966;146253855;RETRI193L20-;1;10.03813192
ORD9020329;146254696;RETRI193L20-;1;10.022829889
ORD9020329;146254697;RETRI193L20-;1;10.022829889
ORD9020009;146253955;RETRI193L20-;1;10.160548163
ORD9020327;146254693;RETRI193L20-;1;10.145246132
ORD9019967;146253856;RETRI193L20-;1;10.03813192
ORD9019967;146253857;RETRI193L20-;1;10.03813192
ORD9020442;146255030;RETRI193L20-;1;10.237058315
ORD9020441;146255026;RETRI193L20-;1;10.237058315
ORD9020441;146255027;RETRI193L20-;1;10.237058315
ORD9020009;146253954;RETRI193L20-;1;10.160548163
ORD9020075;146254094;RETRI193L21-;1;7.734974877
ORD9020075;146254095;RETRI193L21-;1;7.734974877
ORD9020075;146254096;RETRI193L21-;1;7.734974877
ORD9020075;146254097;RETRI193L21-;1;7.734974877
ORD9020075;146254098;RETRI193L21-;1;7.734974877
ORD9020075;146254099;RETRI193L21-;1;7.734974877
ORD9020075;146254100;RETRI193L21-;1;7.734974877
ORD9020075;146254101;RETRI193L21-;1;7.734974877
ORD9020194;146254367;RETRI193L21-;1;7.734974877
ORD9020194;146254368;RETRI193L21-;1;7.734974877
ORD9020194;146254369;RETRI193L21-;1;7.734974877
ORD9020194;146254370;RETRI193L21-;1;7.734974877
ORD9020194;146254371;RETRI193L21-;1;7.734974877
ORD9020194;146254372;RETRI193L21-;1;7.734974877
ORD9020194;146254373;RETRI193L21-;1;7.734974877
ORD9020194;146254374;RETRI193L21-;1;7.734974877
ORD9020194;146254375;RETRI193L21-;1;7.734974877
ORD9020194;146254376;RETRI193L21-;1;7.734974877
ORD9020121;146254223;RETRI193L21-;1;8.26356086
ORD9020121;146254224;RETRI193L21-;1;8.26356086
ORD9020121;146254225;RETRI193L21-;1;8.26356086
ORD9020121;146254226;RETRI193L21-;1;8.26356086
ORD9020120;146254219;RETRI193L21-;1;8.26356086
ORD9020120;146254220;RETRI193L21-;1;8.26356086
ORD9020120;146254221;RETRI193L21-;1;8.26356086
ORD9020120;146254222;RETRI193L21-;1;8.26356086
ORD9020469;146255102;RETRI193L21-;1;8.26356086
ORD9020469;146255103;RETRI193L21-;1;8.26356086
ORD9020469;146255104;RETRI193L21-;1;8.26356086
ORD9020468;146255100;RETRI193L21-;1;8.26356086
ORD9020468;146255101;RETRI193L21-;1;8.26356086
ORD9020467;146255098;RETRI193L21-;1;8.26356086
ORD9020467;146255099;RETRI193L21-;1;8.26356086
ORD9019896;146253726;RETRI193L21-;1;6.413509921
ORD9019896;146253727;RETRI193L21-;1;6.413509921
ORD9019896;146253728;RETRI193L21-;1;6.413509921
ORD9020342;146254732;RETRI193L21-;1;9.514547685
ORD9020342;146254733;RETRI193L21-;1;9.514547685
ORD9020342;146254734;RETRI193L21-;1;9.514547685
ORD9020342;146254735;RETRI193L21-;1;9.514547685
ORD9020342;146254736;RETRI193L21-;1;9.514547685
ORD9020342;146254737;RETRI193L21-;1;9.514547685
ORD9020342;146254738;RETRI193L21-;1;9.514547685
ORD9020342;146254739;RETRI193L21-;1;9.514547685
ORD9020342;146254740;RETRI193L21-;1;9.514547685
ORD9020342;146254741;RETRI193L21-;1;9.514547685
ORD9020342;146254742;RETRI193L21-;1;9.514547685
ORD9020342;146254743;RETRI193L21-;1;9.514547685
ORD9020208;146254410;RETRI193L21-;1;10.025514135
ORD9020207;146254407;RETRI193L21-;1;10.025514135
ORD9020207;146254408;RETRI193L21-;1;10.025514135
ORD9020206;146254405;RETRI193L21-;1;10.025514135
ORD9020206;146254406;RETRI193L21-;1;10.025514135
ORD9020205;146254403;RETRI193L21-;1;10.025514135
ORD9020205;146254404;RETRI193L21-;1;10.025514135
ORD9020204;146254401;RETRI193L21-;1;10.025514135
ORD9019968;146253858;RETRI193L21-;1;7.629257681
ORD9019968;146253859;RETRI193L21-;1;7.629257681
ORD9020115;146254206;RETRI193L21-;1;10.025514135
ORD9020115;146254207;RETRI193L21-;1;10.025514135
